256 455
220 174 143
219 173 142
220 173 145
219 175 146
220 173 146
219 175 146
217 174 147
219 177 148
218 174 145
218 174 143
221 174 146
219 175 146
218 174 145
220 176 147
220 175 148
220 175 148
220 175 148
220 175 148
220 175 148
218 175 148
218 175 148
222 177 150
221 176 149
222 177 150
222 177 150
219 176 149
221 178 151
218 178 150
220 177 150
220 177 150
220 177 150
220 177 150
220 176 152
220 176 152
221 178 151
220 180 152
221 180 155
220 179 154
220 180 152
221 181 153
222 178 154
220 179 154
221 181 153
220 180 152
220 179 154
220 180 155
220 180 155
221 181 156
220 180 155
221 181 156
221 180 157
221 180 157
222 180 157
223 181 158
223 181 158
222 181 158
223 182 159
222 181 158
223 182 159
223 182 159
223 182 159
221 183 159
221 183 159
222 184 160
223 182 159
224 183 160
222 184 160
222 184 160
222 184 160
222 184 160
223 184 162
223 184 162
225 184 161
225 184 161
224 186 162
222 184 160
223 185 161
223 185 161
223 185 161
224 186 162
225 187 163
224 186 162
222 187 161
223 188 162
224 186 162
224 186 162
222 186 162
223 187 163
224 188 164
224 188 164
224 187 165
224 187 165
226 189 167
224 190 167
223 189 166
223 189 166
223 189 166
222 189 169
210 184 168
233 215 204
240 233 230
230 230 230
233 234 232
229 229 229
232 232 232
232 231 233
231 231 231
222 222 222
229 229 229
232 232 232
232 232 232
232 232 232
231 231 231
232 232 232
232 232 232
231 231 231
231 231 231
230 230 230
231 231 231
230 230 230
231 231 231
230 230 230
229 229 229
229 229 229
230 230 230
222 222 222
221 224 222
235 231 226
200 186 174
140 120 103
222 197 181
215 190 174
215 190 174
213 190 174
216 193 178
217 196 181
219 200 187
223 204 191
224 206 195
228 211 202
229 213 206
229 215 209
231 219 213
238 226 220
239 227 221
239 227 221
233 221 215
229 218 210
228 216 206
225 213 203
226 216 206
218 208 198
170 158 148
173 158 149
197 180 167
160 135 119
130 93 71
140 100 72
143 100 73
143 103 75
160 122 98
160 128 105
166 136 117
188 162 145
226 197 183
222 195 181
221 195 179
222 196 180
224 195 180
224 195 180
223 194 179
224 195 180
225 194 179
224 195 180
225 196 181
225 196 181
226 197 182
224 198 182
224 198 182
224 199 183
225 199 183
225 199 183
224 199 183
224 199 183
224 199 183
224 199 183
225 199 183
225 199 183
225 199 183
225 199 183
225 200 184
225 200 184
224 199 183
225 200 184
225 200 184
225 200 184
225 200 184
225 200 184
224 199 183
225 200 184
225 200 184
225 200 184
225 200 184
225 200 184
227 201 187
226 200 186
225 200 184
226 201 185
226 201 185
226 201 185
226 201 185
227 202 186
227 202 186
226 201 185
227 202 186
226 201 185
225 200 184
226 201 185
225 200 184
226 201 185
227 202 186
227 202 186
225 200 184
225 200 184
225 200 184
225 200 184
225 199 183
223 198 182
223 198 182
223 198 182
222 197 181
222 197 181
223 198 182
223 198 182
222 197 181
222 197 181
221 196 180
223 198 182
222 197 181
221 196 180
223 197 181
224 198 182
223 197 181
221 196 180
222 197 181
222 197 181
222 196 180
221 195 179
222 196 180
222 196 180
223 197 181
222 196 180
221 195 179
221 195 179
223 197 181
223 197 181
223 197 181
222 196 180
221 196 180
221 196 180
222 196 180
222 196 180
222 196 180
222 196 180
224 195 180
223 194 179
221 195 179
221 195 179
222 196 180
221 195 179
221 195 179
222 196 180
221 195 179
221 195 179
221 195 179
220 194 177
220 194 178
222 193 178
222 194 177
221 193 176
222 194 177
222 194 177
221 193 176
220 194 177
221 193 176
220 194 177
221 193 176
221 193 176
220 192 175
219 190 175
219 190 175
219 190 175
222 191 176
218 189 174
220 190 173
221 191 174
221 191 174
219 189 172
219 189 172
220 190 173
219 189 172
220 190 173
218 188 171
218 188 171
218 188 171
217 187 170
217 187 170
216 186 167
217 187 170
215 185 168
217 187 170
216 186 169
218 185 169
218 185 169
217 184 168
216 183 167
215 182 166
216 183 167
215 182 166
216 183 167
213 183 166
210 158 122
209 159 123
209 156 123
208 157 124
211 159 123
209 159 123
210 158 122
209 159 123
208 157 124
209 158 125
211 158 125
212 160 124
212 160 124
211 159 123
211 159 123
211 159 123
212 160 124
210 160 124
210 160 124
210 159 126
210 159 126
210 159 126
210 159 126
209 158 125
210 159 126
211 161 125
212 160 124
210 160 124
212 159 126
211 160 127
210 159 126
211 160 127
210 159 126
210 160 124
211 160 127
211 160 127
212 161 128
211 160 127
210 159 126
211 160 127
210 162 128
209 161 127
212 161 128
211 161 125
214 161 128
212 162 126
214 161 128
211 161 125
212 161 128
212 162 126
213 162 129
212 162 126
212 161 128
212 161 128
212 161 128
213 162 129
212 161 129
213 162 130
213 162 129
213 163 127
214 164 128
212 162 126
214 163 130
204 165 127
191 172 127
146 159 103
93 147 77
78 157 78
72 156 78
69 155 77
69 155 77
69 154 80
69 153 89
64 133 96
121 159 164
176 198 226
134 153 188
179 194 227
187 197 221
208 211 225
179 174 175
193 176 167
198 170 153
198 160 136
212 165 137
217 166 134
216 166 136
217 167 137
216 167 135
215 166 134
216 168 134
216 168 134
216 167 135
216 167 135
217 168 136
217 168 136
217 168 136
216 167 135
218 168 138
217 167 137
218 168 138
219 169 139
218 169 137
220 171 139
218 170 136
219 171 137
218 169 137
217 168 136
219 170 138
219 170 138
219 170 138
219 170 138
218 169 137
219 170 138
219 170 138
219 170 138
219 170 138
219 170 138
220 171 139
220 171 139
220 171 139
217 170 138
218 171 140
218 171 140
218 171 140
220 171 139
220 171 139
220 170 140
220 170 140
219 171 143
221 171 143
219 172 141
220 173 142
218 171 139
220 173 142
219 172 141
220 173 142
219 173 142
220 172 144
218 172 141
218 171 143
219 173 142
219 173 142
219 174 141
219 172 141
218 172 141
219 172 144
219 172 144
220 173 145
221 174 146
220 173 145
218 174 145
219 175 146
219 175 146
219 175 146
221 174 146
222 175 147
223 176 148
222 175 148
220 175 148
220 176 147
218 176 147
220 176 147
220 176 147
222 177 150
220 175 148
221 175 151
218 174 150
218 175 148
219 176 149
220 177 150
220 177 150
220 178 149
221 179 150
222 177 150
220 177 150
220 177 150
221 178 151
222 178 154
219 178 153
220 179 154
221 180 155
219 178 153
220 179 154
221 179 156
220 178 155
223 179 156
220 178 155
219 178 153
220 179 154
221 179 156
221 179 156
219 178 155
220 179 156
220 179 156
221 180 157
221 180 157
221 180 157
221 181 156
222 182 157
220 179 156
222 181 158
222 181 159
222 181 159
223 182 159
223 182 159
224 183 161
223 182 159
221 183 159
222 185 159
224 183 160
224 183 160
221 183 159
221 183 159
222 184 160
222 184 160
222 184 160
222 184 160
222 184 160
222 184 160
222 184 160
223 185 161
222 183 161
223 184 162
223 185 161
224 186 162
224 186 162
225 187 163
224 186 162
222 186 162
223 187 163
217 186 165
213 191 179
241 228 220
239 234 231
233 233 233
232 232 232
227 229 229
232 232 232
229 229 229
227 227 227
220 220 220
232 232 232
232 232 232
232 232 232
232 232 232
231 231 231
232 232 232
232 232 232
232 232 232
232 230 230
232 230 230
229 229 229
229 229 229
229 229 229
229 229 229
228 228 228
228 228 228
229 229 229
221 221 221
227 227 227
234 229 226
219 204 195
129 112 99
190 173 160
220 204 192
225 210 201
228 217 209
231 221 214
232 223 219
233 227 222
235 229 224
235 230 227
240 235 232
242 238 237
245 240 241
248 246 245
246 244 243
242 240 239
238 236 235
235 233 232
234 232 231
233 231 230
231 229 228
232 231 227
227 226 222
204 201 196
217 209 202
157 145 135
113 94 81
127 101 87
124 96 79
122 92 75
128 102 85
91 70 55
63 46 33
76 59 46
115 95 84
163 141 130
221 196 186
221 194 180
223 194 179
225 196 182
223 194 179
222 196 180
221 195 178
224 195 180
224 195 180
223 194 179
222 196 180
222 196 180
223 197 181
222 196 180
223 197 181
223 196 182
222 195 181
220 194 180
222 196 182
223 198 182
222 197 181
222 196 180
225 199 183
223 198 182
224 199 183
226 200 183
225 199 183
226 200 184
226 199 185
226 200 184
226 200 184
226 200 184
226 200 184
225 199 182
225 199 182
222 196 180
223 197 181
222 196 179
222 196 179
221 195 179
220 194 178
218 192 176
218 192 176
218 192 176
218 192 176
216 190 173
216 190 173
216 190 173
216 190 173
215 189 172
215 189 172
215 189 172
215 189 172
214 190 172
215 191 173
216 190 173
218 192 175
218 192 175
220 194 177
221 195 179
223 197 181
226 197 182
225 199 183
226 199 185
228 201 187
228 201 187
227 200 186
227 202 186
227 202 186
226 201 185
225 200 184
224 199 183
225 200 184
223 200 185
225 199 185
225 199 185
226 200 186
225 199 185
225 199 185
224 198 184
225 199 185
224 199 183
223 199 181
224 199 183
225 200 184
224 199 183
223 198 182
223 197 183
224 198 184
223 198 182
224 199 183
223 198 182
223 198 182
223 198 182
223 198 182
224 199 183
223 198 182
223 199 181
222 197 181
224 198 182
225 198 184
223 197 181
222 196 180
221 196 180
222 197 181
222 197 181
222 197 181
223 196 182
222 196 180
220 195 179
221 196 180
222 196 180
223 197 181
223 197 181
222 196 180
222 196 179
222 196 179
222 196 180
220 195 179
221 195 179
220 195 179
221 195 179
222 196 180
220 194 178
220 193 179
220 193 179
219 192 178
221 192 177
219 193 177
221 192 177
221 192 177
220 191 176
220 191 176
220 192 175
220 192 175
222 191 176
222 191 176
220 191 176
219 190 175
219 190 175
219 191 174
220 190 173
220 190 173
220 190 173
220 190 173
220 190 173
220 190 173
222 189 173
221 188 172
219 186 170
219 186 170
220 187 171
218 188 171
217 187 170
218 188 171
217 187 168
209 157 121
209 157 121
209 156 123
208 155 122
209 157 121
210 158 122
206 154 118
208 156 120
207 154 121
206 155 122
208 156 120
210 158 122
210 158 122
210 158 122
209 157 121
210 158 122
210 158 122
211 159 123
210 158 122
208 158 122
211 158 125
208 157 124
211 158 125
210 157 124
211 159 123
211 159 123
210 158 122
211 159 123
211 159 123
212 160 124
211 158 125
209 158 125
210 158 122
209 159 123
211 159 123
210 160 124
212 159 126
209 158 125
211 158 125
210 159 126
210 159 126
210 160 124
212 160 124
212 160 124
212 160 124
212 160 124
212 160 124
213 161 125
212 160 124
213 161 125
213 161 125
211 159 123
213 161 125
213 161 125
213 160 127
214 161 128
213 159 128
212 161 128
213 161 125
211 161 125
214 162 126
214 162 126
213 160 127
211 161 125
205 163 126
188 172 125
127 156 93
90 148 77
77 155 78
69 155 77
71 154 79
69 152 83
67 148 93
69 131 101
154 183 190
194 206 234
155 168 200
162 177 209
146 160 188
182 194 212
186 195 198
176 176 170
193 177 165
202 174 157
198 160 136
206 161 134
213 165 137
214 164 134
215 166 134
215 166 134
215 167 133
215 167 133
214 165 133
215 166 134
216 167 135
215 166 134
215 166 134
215 166 134
215 166 134
216 167 135
217 167 137
216 167 135
216 167 135
216 167 135
217 169 135
217 169 135
216 167 135
217 168 136
217 168 136
217 168 136
217 168 136
217 168 136
216 167 135
217 168 136
217 168 136
218 169 137
217 168 136
218 169 137
218 169 137
217 168 136
218 169 137
218 169 137
217 170 139
216 169 138
218 169 137
218 169 137
218 169 137
218 169 137
218 168 138
218 168 138
218 168 140
219 169 139
219 170 138
219 170 138
220 170 140
219 169 139
219 169 139
218 171 140
220 170 140
217 170 139
218 171 140
218 171 140
218 171 139
218 171 139
217 170 138
219 172 140
218 171 140
218 171 140
219 171 143
219 172 141
219 172 141
218 172 141
218 172 141
219 173 142
219 172 144
219 173 142
219 172 144
220 173 145
220 173 145
221 174 146
220 173 145
217 173 142
220 173 145
218 174 145
220 173 145
218 173 146
221 174 147
219 174 147
219 174 147
219 174 147
219 174 147
219 175 146
220 176 147
219 175 144
219 175 144
220 176 147
221 176 149
219 176 149
219 176 149
219 176 149
219 175 151
220 176 152
218 174 150
219 175 151
220 176 152
220 176 152
221 177 153
221 177 153
221 177 153
219 178 153
221 177 153
219 178 153
219 177 154
220 178 155
219 177 154
220 178 155
220 178 155
219 178 155
220 180 155
220 180 155
220 180 155
220 179 156
221 179 156
221 179 156
221 180 157
221 180 157
222 181 158
223 182 159
222 182 157
222 182 157
222 181 158
222 181 158
221 180 157
221 183 159
223 182 159
221 183 159
224 183 160
221 183 159
224 183 160
221 183 159
224 183 160
223 182 159
224 183 160
225 184 161
224 183 160
224 183 160
224 183 160
225 184 161
223 185 161
223 185 161
224 186 162
211 181 162
224 208 196
239 233 228
232 228 227
228 228 228
221 223 223
226 228 228
229 229 229
229 229 229
225 225 225
223 223 223
231 231 231
231 231 231
231 231 231
231 231 231
230 230 230
230 230 230
230 230 230
229 229 229
231 229 229
230 228 228
229 229 229
229 229 229
229 229 229
229 229 229
228 228 228
228 228 228
228 228 228
221 221 221
226 226 226
231 228 224
236 223 215
132 116 104
146 131 122
230 219 211
232 226 221
233 229 228
233 231 231
233 233 233
235 237 237
240 242 242
239 244 243
240 244 245
236 237 241
225 228 232
217 220 224
213 217 218
215 219 220
220 224 225
225 229 230
231 235 236
235 238 242
235 239 240
235 240 239
242 244 244
255 255 254
243 240 236
152 144 137
141 128 120
134 117 108
123 103 92
123 103 92
77 59 48
42 29 21
52 40 34
50 37 29
70 54 47
114 96 89
175 154 146
226 199 185
221 192 177
223 194 179
223 194 179
223 195 178
223 195 178
222 194 177
223 194 179
223 194 179
223 194 179
224 195 180
223 197 181
223 197 181
224 198 182
223 197 181
224 198 182
224 197 183
222 197 181
223 198 182
224 199 183
225 199 183
223 197 181
222 197 181
223 198 182
221 197 179
221 196 180
219 193 179
219 193 179
218 192 178
216 190 176
214 188 174
215 190 174
214 189 173
211 188 172
211 188 173
212 189 174
212 189 173
211 188 172
212 189 174
213 190 175
212 189 174
213 190 175
214 191 176
214 191 176
215 192 177
212 191 176
213 192 177
212 191 176
212 191 176
212 191 176
212 191 176
212 191 176
211 190 175
211 190 175
212 189 174
211 188 173
210 187 172
210 187 172
209 186 171
211 185 171
209 183 169
210 184 170
209 183 169
212 186 172
214 187 173
218 191 177
219 194 178
222 197 181
225 201 183
226 202 184
226 200 183
225 200 184
224 199 183
224 199 183
224 199 183
224 198 184
224 198 184
223 197 183
223 197 183
223 197 183
223 198 182
222 198 180
222 197 181
223 198 182
222 197 181
222 197 181
222 196 182
222 196 182
222 197 181
221 196 180
220 195 179
221 196 180
223 198 182
222 197 181
223 197 181
221 196 180
222 198 180
222 197 181
221 195 179
222 195 181
221 195 179
221 195 179
221 195 179
220 195 179
221 196 180
221 196 180
222 195 181
221 194 180
220 195 179
220 195 179
221 195 179
221 195 179
221 195 179
221 195 179
220 194 177
220 194 177
220 194 178
219 194 178
220 194 178
219 194 178
219 193 177
220 194 178
219 192 178
219 192 178
220 193 179
219 192 178
219 193 177
219 193 177
219 193 177
221 192 177
220 191 176
220 192 175
220 192 175
220 192 175
221 191 174
221 191 174
220 189 174
219 191 174
221 190 175
221 191 174
220 190 173
220 190 173
220 190 173
220 190 173
220 190 173
221 191 174
223 190 174
221 188 172
221 188 172
222 189 173
221 188 172
218 188 171
218 188 171
220 190 173
218 188 169
208 156 119
206 154 117
207 153 118
208 154 119
208 156 120
207 155 119
208 154 119
208 156 120
207 154 121
207 154 121
209 155 120
207 153 118
209 155 120
209 155 120
208 154 119
209 155 120
209 155 120
209 155 120
208 154 121
209 156 123
209 155 120
208 156 120
210 156 123
210 156 123
210 156 121
209 155 120
210 156 121
210 156 121
210 156 121
210 156 121
210 156 121
209 157 121
211 157 122
210 158 122
210 156 123
210 157 124
211 157 124
210 157 124
211 157 122
211 159 123
211 159 123
211 159 122
212 159 122
212 159 122
212 158 123
212 158 123
212 158 123
211 157 122
211 157 122
212 158 123
213 159 124
212 158 123
213 159 124
212 158 123
212 158 123
213 159 124
213 159 126
212 159 126
212 158 123
212 160 124
213 159 124
214 160 125
214 160 125
213 161 125
210 160 124
199 164 124
176 169 120
122 148 88
86 150 78
71 155 77
70 153 78
68 151 83
66 146 93
74 135 107
166 192 198
188 199 221
169 177 200
202 210 233
165 176 198
192 206 218
166 184 177
212 226 214
206 202 197
188 172 166
204 180 168
195 163 144
200 159 134
211 164 133
215 164 132
214 163 131
215 164 131
215 164 131
213 165 131
213 165 131
213 164 132
214 165 133
214 166 132
213 165 131
213 165 131
214 166 132
215 166 134
215 167 133
216 165 132
217 166 133
215 167 133
215 167 133
217 166 134
219 168 136
216 167 135
216 167 135
216 167 135
217 168 136
217 168 136
216 167 135
216 167 135
217 168 136
216 167 135
216 167 135
217 168 136
216 167 135
215 168 136
215 168 136
217 167 137
216 166 136
217 168 136
216 167 135
216 167 135
218 169 137
216 167 135
215 166 134
218 168 138
217 167 137
218 169 137
218 169 137
218 169 137
218 169 137
218 169 137
218 169 137
221 170 138
219 170 138
219 169 139
220 170 140
219 170 138
219 170 138
219 170 138
219 170 138
220 171 139
220 171 139
219 169 139
219 170 138
219 170 138
218 171 139
217 170 138
219 172 140
219 172 141
218 171 139
217 171 140
218 172 141
219 172 141
220 173 142
220 173 142
218 173 140
220 173 142
217 171 140
220 173 142
221 174 146
220 172 144
219 172 144
220 173 145
220 173 145
220 173 146
220 173 145
220 173 145
220 174 143
220 174 143
218 174 143
218 174 145
218 173 146
219 174 147
220 176 147
218 173 146
220 175 148
219 174 147
220 175 148
221 176 149
220 175 148
221 176 149
221 176 149
221 176 149
220 177 150
221 176 149
218 175 148
221 177 153
221 177 153
219 175 151
220 176 152
221 177 153
219 178 153
220 178 155
219 178 153
219 178 153
218 177 152
219 179 154
220 180 155
